segment_id,segment_length_m,avg_speed_kmh,speed_limit_kmh,road_gradient_deg,traffic_density,vehicle_mass_kg,start_SOC_%,ambient_temp_C,accel_mps2,regen_efficiency,weather_condition,road_type,num_stops,vehicle_speed_var,payload_weight_kg,wind_speed_mps,lane_changes,tire_pressure_Pa,energy_consumed_Wh
2195,1087.4236266323007,114.34888643861632,48.472353454022965,0.39118023948211816,0.773648974316591,1019.7835781649956,89.76865070577458,-3.709316190890367,0.29483394649561834,0.6577493135727198,rainy,highway,6,11.562416533502299,416.52372540505576,11.33873524359876,0,203041.4874392571,382.1097720971353
2196,1168.0813059316774,34.791537743490075,106.63397008891893,4.55692687167133,0.14318362318721334,1567.5544933796825,72.20655648081728,27.87674431416894,-1.6849241610532468,0.8043656435982561,sunny,rural,4,1.3928558251089944,301.35389023973016,16.914079550805706,0,236975.33311189114,17.326045402073934
2197,924.6691178465487,75.4004053707551,98.22832244840558,4.115428067170249,0.7925595259071716,1115.8415913089025,62.581085092851744,40.10653828081286,-0.209373746879214,0.7247870970667789,sunny,rural,2,8.039411589156703,361.4281646080011,8.517593176771763,2,228430.63779099387,311.1339859433479
2198,1472.5111307782502,98.4585292281721,90.7939591186146,1.3655041125883236,0.5949829374036529,2457.717408426553,57.84008346256353,29.573616670526057,-2.4630811401374957,0.7417972298576543,foggy,city,9,9.127986886072758,250.44110702941379,18.30115858558354,3,222481.36770631614,15.324135339047746
2199,1860.277149455053,14.863134574216883,97.15211055156409,-3.2625017858379297,0.7917404013111606,2142.636420390014,72.6025090635004,38.982550864207276,-1.2573969163857304,0.5235135746313097,rainy,city,5,11.349598504062842,109.81429974670519,17.671246858606796,0,218754.24471563663,8.759168045989766
2200,1886.1760127047323,53.00039358780313,63.38556745129753,-4.995162630347479,0.28228571856552576,1842.5907951048716,52.926872271298436,26.4581616740749,-1.4517000955365238,0.5356964264284483,sunny,highway,8,0.9471582802407834,290.5670884396836,5.653025621848788,0,213457.30815945403,17.188773904634534
2201,1308.803280861015,43.30365480966726,46.786148213680995,3.6076144337694105,0.05981879818328148,1102.8695917956238,57.631075052458726,4.212642724897582,0.7882553132299233,0.5982873616336718,foggy,city,10,13.809070471111028,4.166572811134117,0.5059390163435467,1,229704.87622168372,639.5789926513353
2202,830.1810657834927,76.70634560674597,66.51831140933605,2.7171395936074774,0.4353447157371608,1600.2634549051024,53.89146676005768,25.22619937607579,2.296009797089473,0.6287590389231754,sunny,city,9,12.986293008843681,276.3703414855661,19.466439748847783,1,226667.9410150464,1308.809316132748
2203,277.72246021763397,14.310529290075706,74.76582144179011,2.1767312995693207,0.9726363394587361,1005.5346721524336,81.40429060571007,29.280477121380166,1.2410207632692225,0.6392353131225441,sunny,city,9,12.33034336963188,284.4941639718771,5.793625702829266,3,192309.72324782982,207.93323123460206
2204,212.1608476677983,62.2395294367535,117.93438224604473,6.181781100878027,0.7417658963596144,1117.3800253043828,13.101175823135735,43.164090452010804,0.32164392553004556,0.6136332553832337,sunny,highway,10,12.11070332620839,181.31778381499203,17.528006179284507,0,197508.95825584553,150.2854559964429
2205,841.4376089344253,42.044117292654214,39.42566831065389,-3.9514237816825024,0.05886326831753485,1185.250104578307,76.6254234240123,27.162816100349563,0.24004643711995557,0.7832538938540329,sunny,city,0,14.858890390704001,251.34855724226924,9.813899572257075,3,227208.09089143298,14.755038232628337
2206,1002.7054204917455,74.73596348924143,28.360645983219456,-0.6605101163669311,0.8826093802240389,2326.3839218487406,45.621830630916676,10.122649311822046,-0.7265928150392214,0.5668575878254537,foggy,city,6,12.589672763841742,498.06567486034953,15.579005277002258,0,232127.69306498606,28.22606246558552
2207,953.7595865782131,113.82696119902509,96.89443592735934,4.109933736840867,0.4435163994650394,1193.940009259393,15.314335160427056,10.970496033706791,1.846198022539594,0.73242606101286,sunny,highway,4,10.05249937214351,118.68553648706026,3.3679377570875464,1,217797.10582343838,1078.5951014043035
2208,812.1013044081533,116.28960180316356,114.80578151820576,3.424093165899775,0.2744931801869776,1542.3351510169173,61.69668961010015,-3.8145327386799965,0.40458946933939155,0.5982323022995678,rainy,city,1,6.428261628173189,101.7989106360535,6.275754726644857,3,218549.13584714607,540.6081941685527
2209,1200.821805753455,20.218064006058203,27.09403573796837,1.1350741740301828,0.9767307123868625,1275.0139306188676,92.33234558088466,32.83865332830331,1.2139850459764039,0.793552023205619,sunny,rural,0,10.657087018527776,224.9813775380355,12.687622266526866,2,233190.0716521826,899.3256964078087
2210,107.80502772792092,54.96900745841076,21.542252285720974,-1.1552073748520262,0.8574730605365679,2309.7462139509894,29.41121135519031,39.768012205678275,1.0117843672727211,0.8637817261486023,sunny,city,0,0.3174818115499253,297.79914883580403,13.844545983023162,3,221959.4643585216,101.0755596851434
2211,601.4504053879352,102.62129225447019,56.76948993034924,1.690649421914428,0.4947662077203071,1876.5462215938821,13.250822826675414,2.858701176733321,2.3522851139615035,0.8349491730237637,rainy,highway,10,5.695592220290294,383.4411881576317,13.37279210202766,3,225036.5632781877,1039.2355271864606
2212,1839.5022951341225,85.47238245052496,38.954804885767366,5.05897687922882,0.08205100331065984,1748.9209243639957,39.97667567156918,19.509968418401485,-1.2940037613234703,0.6435401474714176,sunny,rural,3,10.156134435339164,73.75290252189073,2.546098305011106,1,227096.1528931394,6.021097876645362
2213,1814.7978577566196,66.01878497480443,109.24382341029687,-3.018689814823885,0.13825904184024831,1733.6646838901895,36.242805802393896,5.39492130483364,-0.9489014422749729,0.8988606851415445,sunny,rural,4,9.746982207582743,121.03520768179985,18.750166144880716,1,215389.29777031697,8.220732530802021
2214,228.30806944682197,48.23699689199897,61.82920926766963,-2.531322342680188,0.8616508661194993,2295.225838145099,94.23463813729516,25.53129641735609,-0.9280113963117476,0.5563243423248113,sunny,highway,0,10.298753737087704,63.66701350462053,12.61247587045663,3,235833.39256991175,6.494529918706515
2215,447.62312772628394,117.97642381494782,87.54749777202302,-5.354940750834832,0.4351193058582654,1985.0330911912822,21.045782232705253,27.571205069611825,2.947930593122077,0.7496356181390489,sunny,city,1,4.873864140679939,40.53435484551852,14.274752920150414,1,191894.03608276029,657.2475004076094
2216,1268.2557348569596,113.50752821851799,56.24164983931353,5.075398023108104,0.4809662978070034,2453.537385971665,64.6824264832105,-4.672280291695335,-0.7972589340185556,0.837535211187671,rainy,city,7,9.8029736419552,276.7871385309162,18.74213497822535,0,233948.29215214006,369.04880522631424
2217,226.0879988654669,114.28738478965697,64.07324161436904,-5.2659302048236025,0.5802135709587408,2328.8993945584516,88.72394218202649,9.744214436447216,-1.6127520577189203,0.8811362355220053,foggy,city,8,3.942512421142569,480.0340736295773,2.386877377605321,1,220034.4706063686,26.638033777494876
2218,657.04661525111,47.976596222179055,104.1524245257328,9.89075906988512,0.944332865701265,2205.9454350885817,28.068812642901563,14.770329790524197,-1.2934083488413908,0.7294891828065305,rainy,city,1,3.110577737583663,345.06455856771765,16.05461518056028,0,224523.87535236447,327.88277503787015
2219,289.13824979089105,33.62024146137347,55.22974423716,1.0869240851630178,0.931316254747521,2260.5493652466894,12.627883288123108,10.156259922284447,2.002187714674126,0.7768593157799434,rainy,highway,0,9.833510736543728,99.39446567973934,2.778329703495544,3,224051.67839762743,569.3271567521566
2220,322.2619950168144,103.08194331389537,63.56159046345817,-9.140270940876825,0.7561888310491235,2457.4671629184077,71.16507143491523,27.527786188264116,1.2059661129555144,0.8665221284629225,sunny,city,9,2.223107887451837,225.40882719019916,19.28679908679567,1,199296.9381338658,14.103356980831066
2221,1934.9229670563054,91.08475591011614,55.93774866377737,6.696733205836703,0.26567629409854027,2028.5446361501192,94.07334383322448,25.618272011366287,-0.5462137544734555,0.8332327735329194,sunny,city,4,5.010959432781087,394.75822297735164,18.12302746709269,0,234601.440989741,966.0030542337249
2222,1884.5386132344258,25.368693160933827,119.42866906210982,0.4086460261173619,0.31106285769136227,2408.075463338466,95.56917674804987,33.35725645821668,-0.8327487897967577,0.8188772027933927,sunny,rural,7,2.1429181862504407,226.93489032224886,3.8814878988631945,3,203312.2806884539,13.76802208718961
2223,394.40378643201103,83.33140737428762,31.25228424739916,4.814994148459879,0.9733774483726423,2158.9711386346107,68.10527837206622,23.15583417351992,2.631465553616799,0.7553825947268856,rainy,city,10,6.570749247479584,281.6817326075709,18.76649924829614,0,232936.99259822202,1197.5913401489827
2224,118.42579885404106,59.116615792341456,52.22441219286587,7.965730315175666,0.018719825640001908,1746.8691588211732,63.300501334007805,20.6960025458397,-0.3481904733606762,0.6469175106129745,sunny,city,10,7.202503331484748,132.85360703291357,1.297461823018559,1,231085.2456208995,73.66876898154133
2225,1087.676622279991,59.216464707040444,24.355140263214587,7.298884943640104,0.16552873689872805,1216.138414993499,18.922757266567963,20.283756236485456,-2.3219651346146835,0.6718272805041805,rainy,city,3,1.6753805615895212,190.82446133132723,7.908772111282249,0,230574.11344616773,11.942709666912792
2226,1668.1109721896273,68.34306801086946,72.46878865945341,-4.737375847341678,0.6134144227275894,1737.4302228321692,97.83339619182443,32.8018670557082,-0.9908866593323851,0.5267667691807387,sunny,highway,6,12.5816332797068,162.0404024336861,2.4339769146205903,3,197680.8540478546,11.158154095476558
2227,122.73778561432992,41.26147512614722,25.180231672341925,0.4318749641804917,0.21173218905937288,2473.294099888178,74.85157390022134,18.625155311049834,1.2447118179889014,0.8927106780202504,sunny,rural,4,13.64685138307855,143.53251257499065,9.892643104441591,0,198201.14400407273,126.58637392927602
2228,1491.7367021301302,74.06491177130394,38.84202020778983,5.0407749633110175,0.030531921793459517,2186.4537185059057,67.59139286953103,11.922420258837406,-1.5314517008562656,0.6394123486513515,foggy,highway,8,13.808083996647666,451.97233418354557,11.328114109773484,3,218788.00598505582,24.877821940088126
2229,227.33861851675744,118.00102897236033,60.05609660848688,-0.5420562689570705,0.25915560448499353,1044.50194239965,69.79380365144762,40.974871689256545,-1.4898464731115255,0.7725136440351008,foggy,city,0,6.896970285548921,265.48259080541374,17.167755535047903,1,195418.36232544965,15.684667104084696
2230,928.5715307633437,32.75413242954388,74.12099477217053,-2.842600017205542,0.5995931763952326,2100.0977433831713,34.45892039744085,39.96619453626511,-2.346252119033986,0.8365144921314461,sunny,city,1,2.1783390731594814,480.53186678359896,4.898630921866752,3,218874.4463672239,26.731057181798064
2231,917.2777169177232,41.05251451076673,71.62228509402448,5.386499248098999,0.33891932120147916,2070.8249432778102,80.733474675882,11.971059453073531,-1.8741760969784034,0.871920385099921,sunny,city,1,8.897566817552747,432.3464999270024,19.332998691409447,0,223253.9805584116,24.016094288882883
2232,1055.7416487127564,40.70777775905772,97.39684615508142,2.4072924154826243,0.3723466672275858,1950.117353878726,98.35255986157225,-1.0369144252794928,2.6418950274639252,0.719161484985598,sunny,city,7,7.424046938181596,468.51552776578285,16.009921384895147,3,215538.34640392827,2043.0059865628764
2233,1762.9462194266932,29.60038056535812,53.82999082308142,-6.508454815271915,0.6165523763263472,1840.453547613845,20.859805072780553,12.871237346452547,-2.6576624200048187,0.5949206993235817,sunny,city,7,0.6493078704816864,426.2731058950081,4.377288232873026,3,207212.6817665932,24.2991553301172
2234,431.94440211967844,30.359860840656808,74.81440295521165,7.1776055869561555,0.41806604234633277,2177.998103248487,85.36327830565115,41.490005300941874,2.3256059784103167,0.7077779655474251,sunny,rural,7,2.5365972581923444,457.94178716534645,1.7127013991407476,3,221305.83414276558,1109.4791557397737
2235,1761.2823864083382,45.8817733150859,89.73093574583106,3.990776302098661,0.3325398950245406,1951.634083912863,20.905445896091614,35.58752280592223,-1.270577791310462,0.6063111127097374,sunny,highway,3,3.8825216402251588,338.2536662625467,6.500999887745896,1,222513.73378408956,19.563053364886898
2236,687.3149746310127,57.900522676008784,87.583949059243,-3.352542630089005,0.4176561282690047,1427.9012448348667,72.34371481505498,19.237681027134663,0.3624263870940403,0.7166094740129709,rainy,highway,2,12.476977386326682,216.16851675290803,6.947897560221657,3,192707.0687461756,13.4444002020094
2237,439.4634453737839,38.11438596600927,23.07494556526451,2.3012078395011333,0.30927216868682217,1760.626986214853,12.439149724140185,11.167593783442195,1.7072930383252887,0.8444369367594643,sunny,rural,0,11.437629383231696,50.24217141483163,11.836364332153071,1,228616.83299493164,498.05772934723177
2238,786.775181657961,71.56247316771378,54.123174826804004,8.267431127704267,0.132263443085167,1817.2157711992625,35.77724765629871,19.790186487543455,1.8049070185825622,0.5086558668456638,sunny,city,1,2.723870913036822,387.23341242596587,4.240443072995921,1,233588.40126151688,1474.6851043338927
2239,1062.8515153555823,112.49264963626545,43.390628292308826,-9.045370193136442,0.053575103964346775,1344.9842315957198,78.88601718358808,15.107010477499195,-1.4977252424517855,0.5085598833328344,sunny,highway,7,11.20214652938104,449.80612863319124,1.5805083916675462,1,195225.4983741955,24.907341611351438
2240,1024.4805367173587,104.17079961089017,46.40847342946479,-8.815637028970276,0.8746123880187344,1011.9924293813266,93.97605080532605,20.487526292159036,0.11379665044275777,0.5131136977910465,sunny,city,3,8.873563465909431,305.3377615251773,6.636370684489819,0,218054.35645034886,18.64482070178534
2241,1613.3755356732017,85.29097353399925,87.93552974288009,4.251751970577494,0.9087886369890046,1185.6722404222478,79.19555655815327,42.45906785335799,-2.1635030984046297,0.5227209207275677,sunny,city,6,11.082950695568616,199.27040180667734,8.667967309700284,0,199659.50684873818,13.369969027320494
2242,1970.669959980728,109.79953026568873,116.20660877330084,3.6627156664326854,0.32903222188022374,2363.7477170898946,47.34315143084079,44.85285798927648,-2.0289430694072697,0.5653685890493911,sunny,city,2,13.394783402686073,282.6514188508165,15.294067967417671,0,230853.25482338827,16.818687225234893
2243,476.19592257913007,51.308043270128344,43.33809870481212,-8.415545521142827,0.8089199067121793,1138.7446408468486,54.28493216477135,32.16425429967645,-2.6413993816661403,0.5804399035227056,rainy,city,10,8.897508747518941,54.42200741306297,12.676769526864023,1,203646.55879500625,5.943040852341582
2244,1808.521124132178,58.67196344285831,103.87674417794824,-6.878547545584341,0.7033331789047192,1855.5233379135022,97.4353172809889,32.65241007561781,0.6453572161840275,0.7827245433187322,foggy,highway,9,10.69595550944098,283.05679591457397,3.522035342768869,0,223491.3108773865,17.025817032583902
2245,1077.660711499425,99.52105951044197,111.44407845459013,5.381355627601953,0.11444590823925602,1325.7608409352024,74.70878624651894,38.36659545956676,1.3637344770719615,0.7416789202906212,rainy,highway,5,4.8984693074567724,119.05868822547555,12.411345819468496,1,190139.79833555227,1025.3576543545305
2246,1557.5432814909232,10.10740508594946,24.547570608068895,-2.113442902522375,0.6237243982569871,2347.624095389049,18.56318729457118,16.157557752821408,-0.5036697582010037,0.7951846736094227,rainy,highway,9,11.149680509252324,227.43134913546206,1.8839475828687695,2,228692.00555899815,14.146318525490143
2247,1741.9901650803286,115.15858411677438,115.69315760709593,2.1324806429224874,0.14390792831398752,2398.9419943926328,60.93346825748158,-0.2996585909614202,-1.3702568759126308,0.693365870670227,sunny,highway,1,11.365059146335014,91.5409654510138,7.771793092504442,1,235705.7950528623,6.935317928256687
2248,1058.9537341531588,42.383326806727936,116.0007129271077,-3.488913203883304,0.1836701300372689,1294.904913515894,83.26941094133234,28.46889236630429,1.1050649088907143,0.700006731881997,sunny,city,5,5.411480974277707,248.75334077575883,4.210961099057963,2,198252.6037084673,281.86503377430563
2249,1379.6358618677627,40.764114158435646,78.93425144225552,-1.5411323987254175,0.6173722560096828,1840.5651715842184,28.69524772041042,20.760242803121752,1.8866769900408802,0.7814298465152536,rainy,rural,3,4.638046491506989,315.61157708759663,10.34284401396731,3,207876.17518067497,1510.001833299667
2250,801.4571353367203,65.12445785617923,60.476303112181704,-0.5650407901718384,0.4129758282563243,2382.0319564310853,55.6127816027262,6.411411084184994,-2.5723627190568603,0.6031435865369725,sunny,rural,8,4.615025923128279,435.2018056378443,11.171404333550875,3,200811.31036008123,24.50504105921425
2251,1132.4096450006216,85.77453559409264,106.03698888106061,4.2289366315066665,0.07078831182403615,2131.363303549209,48.38374436809282,40.040945203925354,-1.2858552907191587,0.7905548542115381,foggy,city,2,11.008010941713797,351.1355069468821,4.238139822237334,2,202753.2579443908,19.750756994895404
2252,1020.4385738652563,39.4271902989352,36.11041498724646,-7.481645884153988,0.7725588866288577,1028.885807035143,23.1327366195517,27.21899574247285,-2.4084253902678494,0.8501587447460806,sunny,city,6,11.965618533564228,26.69429793263451,2.9727073820013494,3,231132.56132751008,4.203359801897786
2253,1688.2507903427638,67.92245645191953,70.2158983179651,6.079706422380748,0.39609484187534444,2240.800927189257,54.895996582124354,23.3095531952725,-0.3806225431883302,0.8567908043592867,foggy,city,6,5.352032102900249,466.9828668661226,14.093327978974589,1,206903.25742929816,978.0788807102485
2254,1885.9302845806985,66.04950453028917,92.39618181576095,0.8972761708974569,0.13172632074672708,1962.6273543043596,77.64278870482438,0.8202862643410086,-1.2988743865740608,0.5036730245674829,sunny,highway,7,7.709846383339282,35.936500122609814,10.450748818842628,1,195152.91946025932,4.310183905700688
2255,834.8435944589066,26.6957786209743,48.4275711253721,-7.601789994468101,0.6658631509444313,1206.3033575952015,61.65214311152179,25.109209283406717,2.8193237852397868,0.7131159869630521,sunny,highway,3,14.56914756707637,61.45029964823764,1.4315470096237402,0,234104.2186166912,584.6471492333712
2256,815.4215392549222,32.40121512764766,24.600610249439214,3.455269331659024,0.21426942242768698,1350.0312718342857,52.72610643452328,19.405835153812014,1.2039647169444145,0.688975586669842,sunny,city,4,1.6926495142832576,431.3808721878975,17.02551791648627,0,224016.99070764155,642.7051011840742
2257,863.4639038679069,37.77398993863311,36.99676188901734,0.05974525458356139,0.42991113468671804,2112.5098310715193,61.015189104601774,3.872022596645835,-0.12305504257154704,0.6745303306885003,sunny,rural,3,13.172385182975235,250.60736364115314,3.477374486464746,1,193380.2661764267,44.1241132679929
2258,689.6669509789111,34.561529832189265,96.86993418141128,-0.14592555929724238,0.19606001236463133,1922.7905459188382,82.47154031305422,12.056761129123796,-0.24338513636256437,0.5881935163839871,sunny,highway,1,4.281221540087474,92.64778384672591,10.29149826656215,1,239871.90542657167,7.144260767483138
2259,898.9596137194048,113.14406494924124,72.9141975551878,3.83027962740218,0.5259239258376495,2488.522946891043,99.28558181014314,6.532866196987967,-0.09890616638496041,0.8359521107601985,sunny,highway,6,10.101541515262298,460.93711884072763,0.7530416596634755,1,204405.2836828587,617.0457386457899
2260,258.2088572509891,69.13805770462992,118.65063876451175,-7.083770823963653,0.9603163473141663,1594.4635201736382,63.919036884143544,14.382855435489063,-2.49502925010999,0.6946137765641184,rainy,rural,9,6.3252872993937235,484.66023540866587,2.7313938478514315,2,202412.56069429306,27.487780370383916
2261,1205.9480816378216,12.617784853721481,114.5373275036432,-0.1989203807455695,0.6585999265153044,1208.2668679912927,16.476364460061088,26.509473859250594,-1.7464368845722908,0.5602086154660428,sunny,rural,5,4.022438118891648,201.44535450347072,8.770506384525135,2,222568.94382416114,13.144196546481767
2262,1087.70347396013,24.350247156359654,52.52131636549126,2.9135400954371233,0.3565973927417653,1895.4286584992801,18.596871035937063,34.18368499950302,2.2750318843499944,0.7316119716090864,sunny,city,9,8.434924679049569,40.172434578551524,10.288052887356685,1,202694.67836385424,1817.6835407850406
2263,1329.6871482809163,22.134166944530282,21.686584728717456,-0.1621184202025776,0.20447280319177885,2193.282758924183,61.46276241272263,8.677848697085428,-1.6333219452493621,0.7496332889019841,rainy,city,7,2.2185412957580715,41.20137880864522,10.544285870045673,3,195824.0532395612,4.433275806913219
2264,1799.7999311999106,28.705002718719854,37.616944636614015,7.944404339862963,0.5261790939272187,1253.7133139018142,97.45460190578794,28.89075331570983,-2.6403435865237626,0.6139605541632926,sunny,city,10,9.934253808809208,352.1410133432041,5.186761233011403,3,198748.35206149897,20.46939344354942
2265,1222.1995061632304,90.69243668377254,95.98867506311063,1.5637476843730072,0.647861103217079,2025.3085764427174,31.848391614560626,35.29238322845242,-0.563929404822959,0.6589518945842698,sunny,city,7,2.171980804853198,62.78198998623953,7.379147125818615,2,209546.2350043808,6.089678910490882
2266,1560.357303522097,57.57940213556958,27.82710487984818,0.9925222064056274,0.4679079546816132,2283.2886708849733,24.625280394540525,0.5467985255966817,0.7100866792029112,0.8481460346615853,rainy,rural,8,14.781672532455783,484.8516876440218,9.384597713181087,3,206397.58748228406,1171.3672565657316
2267,315.6572382506848,55.02635502355815,78.37121377934233,-7.0883197010297145,0.9637210804250473,2485.487604857729,87.13652982952821,11.84651911578316,0.38644237280569427,0.8681093475170832,sunny,city,1,11.002583642625378,319.9202149390031,6.1738019834922895,3,202289.90362761912,19.040275869755604
2268,1663.9114594031023,60.97727919006538,94.55136511855312,0.5505464826929779,0.9975682302922563,1405.0334839874367,44.29768025780982,14.97585312023488,2.362733033297217,0.5934192366543278,sunny,rural,2,10.642881825384356,387.34511191244314,6.843205268703617,1,196994.6962872393,2545.5531972247086
2269,1374.2330465341308,51.407228640323474,62.47153700032299,5.184644816256582,0.9547377088423914,1441.477830972602,59.50934488714822,6.095199845330724,0.04812373064426148,0.5795582613620628,sunny,city,0,8.180733581946248,296.71879358928163,10.618823147349014,1,194782.41826007183,913.2187895634978
2270,1563.6052288320743,40.44340922588776,29.958494909970064,-6.5639884527987205,0.8395005417721574,2057.8118914234306,34.32989836896629,2.272010479304159,-2.547503476857633,0.7841077159109899,rainy,highway,1,13.52927662043349,471.8940300418377,7.407062473509568,3,233346.16979624055,26.610754636162806
2271,767.190915961153,61.65099678234834,52.032850633478645,-0.9366987790992076,0.6290929159728792,2029.8316700943985,36.91862804780973,20.13740721911787,-2.377147919267143,0.6393173752693482,sunny,highway,4,5.090972870513724,82.66409753711253,19.847413271123703,1,191114.88403297562,7.084379156382257
2272,1802.0147638549474,56.13901210212413,53.562716570230506,0.889690857924974,0.43881055083519666,2454.6305457555945,41.74776327059611,33.56842854712253,1.7239230659824376,0.8036422974785662,rainy,city,4,11.37460183762719,45.786447758033226,19.50126014837044,1,230989.12387582523,2760.782006087944
2273,876.6701787857007,28.671309620969872,60.92613251506384,-1.7334113311556592,0.8676400369491638,2026.2836082417718,96.24785919646,17.40226934176639,2.5917912337962115,0.5507697858067153,rainy,city,9,3.3337045908837264,169.09186007260666,7.20417650006402,2,204101.3377548777,1713.8561602780096
2274,281.5684188389243,35.99071199359412,81.31852045507449,7.775108140174533,0.4711953241439651,1062.0553299597868,52.33417954854345,33.56000453380081,-1.229798164227181,0.7440279727352014,foggy,city,0,9.211496519461097,233.43066328175138,14.627301318865083,1,201553.09863303465,38.05435377734554
2275,1617.0597083283105,100.16102778040513,70.7422151399293,-3.7779008023862275,0.6602877990511279,1178.666914674768,66.72138675308628,1.890108761748008,2.6734898858420806,0.7850597651416816,rainy,rural,8,4.122950930173989,62.00748411159189,14.275129793516292,2,190374.6896418525,1542.7810478530064
2276,704.9204932726606,114.1376047618514,71.40149728798656,9.509477428679194,0.34003215241426976,1130.8356253559907,39.00402189679693,24.908823660267725,-2.363247400979318,0.7292073559266073,sunny,city,8,9.597782865858415,60.2410122667645,11.586183644982617,3,196699.64689339814,5.551108328366965
2277,133.72625066302382,33.0657527753076,21.842474944788442,2.3248769970986767,0.36807353825897715,1620.3888534587443,70.88007501085038,39.607220647701574,-0.27532634737640604,0.8855066321133395,sunny,city,9,5.141140583492723,407.6741590131413,17.801193415252342,1,213204.82770260816,38.24675476210141
2278,444.2329505316604,118.62352289418247,76.65910047666112,-8.547240020510511,0.1861296941434204,1218.1958073303267,33.232211492697274,42.08555404102318,-2.115396333108376,0.7200227670587671,sunny,rural,4,0.6662427788539329,176.8474381173479,8.37787154150779,3,215944.80001660262,11.22280350126389
2279,397.0694150242121,115.05852334001108,43.43842860731914,6.824542840042832,0.6881064761934241,2006.605474369211,83.27311717984253,37.87954708329057,0.018418954954507898,0.6274642217558815,sunny,rural,10,3.957776516430698,86.93338176313259,9.245107800973507,0,239424.93544935447,439.0604511662407
2280,798.4436024169819,50.876941921802924,45.168267138614084,-6.0446732944784065,0.22351375320933314,1805.34359621213,95.81431377272017,9.303919925156947,0.2724589898138911,0.5708521404668314,foggy,rural,6,14.163589275709791,279.2598528956443,9.147371225398302,1,216765.82681629068,16.522332196999212
2281,722.37065970584,112.69194678910253,37.69256464327346,-4.170764045506515,0.7924730952294305,1588.5184716437152,16.53541730885444,38.64792635654806,2.4325829146183335,0.8947891133488249,sunny,highway,4,5.824793333583248,163.10966675751237,18.630967262170014,3,231132.06961550453,815.3364064897189
2282,197.77077985825088,24.601822922598778,104.35865184017196,-3.049642747884049,0.7257317663147744,1824.8264795149348,17.009555629783364,43.381175085542296,1.8528961497247896,0.8672231055604728,sunny,city,3,0.3024726147056165,436.1512908936376,12.981755338733882,0,239407.34235641517,198.77522616273495
2283,519.7626960386707,48.900563626205766,58.709069082260456,3.8491399370724406,0.22795585606999313,1661.3680219515609,53.6892887983142,30.475886394193807,2.0364516149015044,0.7643655500088704,foggy,city,8,9.148221414508445,270.34209388096167,14.540151569112483,0,222860.61121302505,712.6078425531529
2284,135.99955822601427,17.11129639736074,101.70929624482412,-2.134860828220896,0.9092790890639061,2148.8297160101474,67.87354229958285,15.213662810521612,2.165823420526032,0.5509250394435581,sunny,city,1,6.602170418069665,182.28774579799858,13.41999386331148,3,202754.2514211645,235.4306890345517
2285,825.1078437894072,40.780662552896786,115.32458314667396,5.543856171255715,0.7783682581114034,1935.7121498673762,80.71277989631258,29.80039082362485,-0.8661261895078103,0.7027451205426979,sunny,city,4,12.52442500303608,102.73209309311679,3.331172997741392,1,208899.2771111876,150.85279040153975
2286,1333.078680478714,71.70465190018439,57.00146414433965,1.6160865321515159,0.254731035572523,1272.5012184489733,14.7796277169288,-4.890179480756384,1.3561320922655675,0.5305265551750793,rainy,city,8,14.488383464442482,227.00181989834869,5.810045669592098,3,196616.4392003421,1010.7319723874799
2287,947.9788932829904,28.118771778631032,89.23539916662524,-2.7055004208132023,0.25096781733261253,2396.19398379971,49.79986201909018,42.34246260615372,-2.1657357930443126,0.894922527133269,rainy,city,0,12.70694350062513,350.6395201111937,7.041998705286213,2,235864.7270904151,19.818969443139856
2288,459.572661040592,84.23551233394652,28.707205453573742,-7.66615462460639,0.5656609603729224,2153.2483003547936,96.05894434383937,38.3649942460669,2.187027818779112,0.5264804138881931,sunny,city,5,5.856474517359064,393.0543951481793,15.709668836969115,2,236047.9085348014,412.60730652765534
2289,1830.5122641490314,68.69511463476707,113.28528987474257,8.84661617844128,0.9046400787125624,1909.5064616259901,33.68843387665691,32.729904837384154,-0.7585031226921033,0.6352297135229291,sunny,city,4,1.825447720577792,450.333749225985,19.717617244873793,1,204089.19549673068,1327.5150564383334
2290,137.6588031704506,73.72639836647953,83.65949680374128,-8.176442845059144,0.30139226774908956,1763.1969561529788,94.35297698589369,24.449047585649524,2.6167822126392233,0.6439591449861833,rainy,rural,7,2.2782026628479555,302.8025173824634,2.671853178745716,1,198663.1884814535,122.779541563706
2291,1050.8137340202577,102.4892190013592,83.56993187567332,-6.737493061653209,0.6982317336177134,2240.770310091759,87.38238376916317,2.225977608664238,2.1632491194961756,0.6869263114645418,sunny,highway,3,5.63391948996126,431.3864554608331,9.525367181789752,2,223969.01201587886,1093.7031340079188
2292,1595.3736450264832,68.03466454432262,30.111601616845547,8.0300755667822,0.07544137624171784,1024.1207883079492,80.18781858499928,32.262052215367014,1.7595138481967276,0.8006876611126463,rainy,city,0,6.556991531822868,55.89167183969682,3.1595695104594563,1,238752.44296162535,1439.7613039373748
2293,1544.1693330365933,117.87369412863886,34.04790045082221,7.539970874024217,0.9437341644040694,1878.2783541131837,59.08078220694425,9.524852836847838,-0.5040213861206455,0.7383770226231137,sunny,highway,3,9.41532160346145,195.25663032921716,12.30171864982662,0,238669.59152044237,1262.446952124705
